customer_id,first_name,city,segment,signup_date
3830,Customer_3830,Frankfurt,Consumer,2024-05-06
3831,Customer_3831,Munich,Consumer,2023-11-09
3832,Customer_3832,Dresden,Consumer,2023-11-04
3833,Customer_3833,Cologne,Consumer,2024-11-21
3834,Customer_3834,Berlin,Consumer,2023-03-30
3835,Customer_3835,Cologne,Corporate,2025-01-04
3836,Customer_3836,Stuttgart,Consumer,2025-02-16
3837,Customer_3837,Dresden,Consumer,2025-01-20
3838,Customer_3838,Dresden,Corporate,2024-01-06
3839,Customer_3839,Dresden,Consumer,2024-03-26
3840,Customer_3840,Hamburg,Small Business,2023-06-16
3841,Customer_3841,Stuttgart,Corporate,2024-01-27
3842,Customer_3842,Leipzig,Consumer,2025-01-05
3843,Customer_3843,Cologne,Consumer,2024-05-05
3844,Customer_3844,Leipzig,Consumer,2025-07-13
3845,Customer_3845,Munich,Corporate,2025-12-02
3846,Customer_3846,Bremen,Consumer,2025-08-02
3847,Customer_3847,Düsseldorf,Corporate,2023-01-29
3848,Customer_3848,Düsseldorf,Corporate,2025-11-20
3849,Customer_3849,Leipzig,Consumer,2024-11-23
3850,Customer_3850,Bremen,Small Business,2023-05-08
3851,Customer_3851,Bremen,Consumer,2025-02-05
3852,Customer_3852,Berlin,Small Business,2024-03-16
3853,Customer_3853,Munich,Consumer,2025-05-18
3854,Customer_3854,Stuttgart,Consumer,2024-06-07
3855,Customer_3855,Bremen,Consumer,2025-01-29
3856,Customer_3856,Frankfurt,Corporate,2023-04-20
3857,Customer_3857,Düsseldorf,Consumer,2023-06-12
3858,Customer_3858,Frankfurt,Consumer,2024-07-13
3859,Customer_3859,Munich,Consumer,2024-02-03
3860,Customer_3860,Bremen,Consumer,2024-08-05
3861,Customer_3861,Cologne,Corporate,2024-02-03
3862,Customer_3862,Düsseldorf,Small Business,2023-08-27
3863,Customer_3863,Berlin,Consumer,2025-11-21
3864,Customer_3864,Berlin,Consumer,2023-04-20
3865,Customer_3865,Dresden,Consumer,2023-10-27
3866,Customer_3866,Hamburg,Consumer,2025-09-28
3867,Customer_3867,Bremen,Consumer,2025-02-02
3868,Customer_3868,Munich,Consumer,2023-09-06
3869,Customer_3869,Düsseldorf,Consumer,2024-06-04
3870,Customer_3870,Hamburg,Consumer,2023-02-03
3871,Customer_3871,Munich,Small Business,2023-08-16
3872,Customer_3872,Leipzig,Consumer,2024-08-07
3873,Customer_3873,Bremen,Consumer,2025-08-15
3874,Customer_3874,Stuttgart,Corporate,2025-03-23
3875,Customer_3875,Stuttgart,Corporate,2024-12-24
3876,Customer_3876,Bremen,Consumer,2024-08-06
3877,Customer_3877,Dresden,Consumer,2024-07-23
3878,Customer_3878,Dresden,Small Business,2023-08-08
3879,Customer_3879,Stuttgart,Consumer,2025-02-25
3880,Customer_3880,Cologne,Consumer,2024-06-11
3881,Customer_3881,Düsseldorf,Consumer,2023-03-16
3882,Customer_3882,Stuttgart,Consumer,2023-05-16
3883,Customer_3883,Cologne,Consumer,2023-03-15
3884,Customer_3884,Hamburg,Corporate,2023-09-11
3885,Customer_3885,Cologne,Consumer,2025-11-07
3886,Customer_3886,Hamburg,Consumer,2025-10-18
3887,Customer_3887,Munich,Consumer,2025-12-02
3888,Customer_3888,Frankfurt,Consumer,2023-02-19
3889,Customer_3889,Munich,Corporate,2024-05-29
3890,Customer_3890,Stuttgart,Consumer,2025-01-13
3891,Customer_3891,Hamburg,Small Business,2024-12-31
3892,Customer_3892,Stuttgart,Consumer,2024-07-24
3893,Customer_3893,Bremen,Consumer,2024-07-29
3894,Customer_3894,Düsseldorf,Corporate,2025-06-21
3895,Customer_3895,Berlin,Consumer,2023-07-21
3896,Customer_3896,Stuttgart,Consumer,2023-07-26
3897,Customer_3897,Düsseldorf,Corporate,2024-02-19
3898,Customer_3898,Cologne,Consumer,2023-08-09
3899,Customer_3899,Munich,Small Business,2025-01-27
3900,Customer_3900,Cologne,Small Business,2025-02-01
3901,Customer_3901,Berlin,Consumer,2024-07-16
3902,Customer_3902,Hamburg,Consumer,2024-01-04
3903,Customer_3903,Bremen,Consumer,2025-06-14
3904,Customer_3904,Düsseldorf,Consumer,2023-07-23
3905,Customer_3905,Bremen,Corporate,2025-11-14
3906,Customer_3906,Frankfurt,Corporate,2025-08-14
3907,Customer_3907,Stuttgart,Consumer,2023-03-10
3908,Customer_3908,Hamburg,Consumer,2024-05-30
3909,Customer_3909,Frankfurt,Consumer,2023-08-28
3910,Customer_3910,Leipzig,Consumer,2023-12-27
3911,Customer_3911,Stuttgart,Corporate,2025-11-20
3912,Customer_3912,Cologne,Consumer,2024-12-07
3913,Customer_3913,Munich,Corporate,2024-11-20
3914,Customer_3914,Düsseldorf,Corporate,2024-10-18
3915,Customer_3915,Berlin,Corporate,2023-12-10
3916,Customer_3916,Berlin,Consumer,2024-06-19
3917,Customer_3917,Cologne,Corporate,2023-12-21
3918,Customer_3918,Dresden,Consumer,2025-07-16
3919,Customer_3919,Berlin,Corporate,2025-09-09
3920,Customer_3920,Düsseldorf,Consumer,2023-04-15
3921,Customer_3921,Cologne,Consumer,2025-08-19
3922,Customer_3922,Hamburg,Consumer,2024-06-10
3923,Customer_3923,Berlin,Consumer,2024-05-18
3924,Customer_3924,Bremen,Consumer,2025-07-19
3925,Customer_3925,Cologne,Small Business,2024-12-09
3926,Customer_3926,Düsseldorf,Consumer,2023-08-23
3927,Customer_3927,Bremen,Consumer,2025-10-26
3928,Customer_3928,Stuttgart,Consumer,2024-05-08
3929,Customer_3929,Stuttgart,Consumer,2025-05-27
3930,Customer_3930,Berlin,Consumer,2025-08-24
3931,Customer_3931,Bremen,Consumer,2025-08-23
3932,Customer_3932,Munich,Consumer,2025-08-21
3933,Customer_3933,Stuttgart,Consumer,2025-06-15
3934,Customer_3934,Munich,Corporate,2023-08-05
3935,Customer_3935,Hamburg,Consumer,2024-09-14
3936,Customer_3936,Cologne,Small Business,2023-12-19
3937,Customer_3937,Frankfurt,Consumer,2024-11-22
3938,Customer_3938,Düsseldorf,Consumer,2024-11-05
3939,Customer_3939,Cologne,Consumer,2024-09-22
3940,Customer_3940,Düsseldorf,Consumer,2023-11-21
3941,Customer_3941,Bremen,Small Business,2025-06-19
3942,Customer_3942,Hamburg,Small Business,2023-11-04
3943,Customer_3943,Leipzig,Consumer,2024-10-15
3944,Customer_3944,Berlin,Consumer,2023-10-12
3945,Customer_3945,Düsseldorf,Consumer,2024-01-27
3946,Customer_3946,Düsseldorf,Consumer,2023-12-26
3947,Customer_3947,Bremen,Consumer,2025-02-07
3948,Customer_3948,Munich,Small Business,2025-03-07
3949,Customer_3949,Cologne,Small Business,2025-07-20
3950,Customer_3950,Leipzig,Small Business,2023-06-14
3951,Customer_3951,Dresden,Corporate,2025-01-02
3952,Customer_3952,Berlin,Corporate,2024-08-03
3953,Customer_3953,Frankfurt,Consumer,2025-03-31
3954,Customer_3954,Dresden,Consumer,2023-05-04
3955,Customer_3955,Cologne,Consumer,2023-12-10
3956,Customer_3956,Berlin,Corporate,2024-06-07
3957,Customer_3957,Düsseldorf,Corporate,2025-12-11
3958,Customer_3958,Frankfurt,Corporate,2023-05-09
3959,Customer_3959,Munich,Small Business,2024-10-18
3960,Customer_3960,Leipzig,Small Business,2025-01-07
3961,Customer_3961,Munich,Small Business,2025-07-27
3962,Customer_3962,Hamburg,Consumer,2023-03-12
3963,Customer_3963,Bremen,Corporate,2023-09-30
3964,Customer_3964,Berlin,Consumer,2025-10-23
3965,Customer_3965,Munich,Consumer,2023-01-22
3966,Customer_3966,Dresden,Small Business,2023-06-15
3967,Customer_3967,Bremen,Small Business,2025-05-24
3968,Customer_3968,Munich,Consumer,2024-05-12
3969,Customer_3969,Stuttgart,Consumer,2024-03-09
3970,Customer_3970,Hamburg,Corporate,2025-01-27
3971,Customer_3971,Cologne,Consumer,2023-08-22
3972,Customer_3972,Leipzig,Small Business,2025-04-16
3973,Customer_3973,Hamburg,Consumer,2024-10-24
3974,Customer_3974,Bremen,Consumer,2024-12-25
3975,Customer_3975,Stuttgart,Consumer,2024-01-11
3976,Customer_3976,Berlin,Consumer,2024-12-30
3977,Customer_3977,Dresden,Consumer,2023-10-30
3978,Customer_3978,Leipzig,Small Business,2024-02-09
3979,Customer_3979,Leipzig,Consumer,2024-12-08
3980,Customer_3980,Hamburg,Consumer,2025-07-05
3981,Customer_3981,Bremen,Consumer,2023-01-21
3982,Customer_3982,Berlin,Consumer,2023-09-14
3983,Customer_3983,Düsseldorf,Corporate,2024-02-03
3984,Customer_3984,Stuttgart,Consumer,2023-02-20
3985,Customer_3985,Düsseldorf,Corporate,2024-03-22
3986,Customer_3986,Dresden,Consumer,2025-04-06
3987,Customer_3987,Berlin,Consumer,2024-08-17
3988,Customer_3988,Berlin,Consumer,2025-03-28
3989,Customer_3989,Stuttgart,Consumer,2024-09-27
3990,Customer_3990,Frankfurt,Corporate,2025-12-08
3991,Customer_3991,Düsseldorf,Consumer,2025-02-13
3992,Customer_3992,Munich,Corporate,2025-08-30
3993,Customer_3993,Leipzig,Consumer,2024-02-01
3994,Customer_3994,Frankfurt,Corporate,2024-11-13
3995,Customer_3995,Munich,Small Business,2025-11-16
3996,Customer_3996,Bremen,Consumer,2024-12-11
3997,Customer_3997,Stuttgart,Consumer,2024-06-12
3998,Customer_3998,Bremen,Small Business,2024-11-15
3999,Customer_3999,Leipzig,Consumer,2024-09-04
4000,Customer_4000,Cologne,Consumer,2023-07-05
4001,Customer_4001,Munich,Consumer,2024-11-26
4002,Customer_4002,Frankfurt,Corporate,2023-08-03
4003,Customer_4003,Munich,Corporate,2023-08-04
4004,Customer_4004,Munich,Consumer,2023-01-29
4005,Customer_4005,Stuttgart,Consumer,2023-04-12
4006,Customer_4006,Bremen,Small Business,2023-05-03
4007,Customer_4007,Düsseldorf,Consumer,2023-02-23
4008,Customer_4008,Cologne,Consumer,2024-09-07
4009,Customer_4009,Stuttgart,Consumer,2024-07-10
4010,Customer_4010,Dresden,Corporate,2023-04-24
4011,Customer_4011,Stuttgart,Consumer,2025-05-04
4012,Customer_4012,Leipzig,Corporate,2024-11-06
4013,Customer_4013,Cologne,Consumer,2025-09-03
4014,Customer_4014,Berlin,Corporate,2024-12-01
4015,Customer_4015,Dresden,Corporate,2023-10-19
4016,Customer_4016,Hamburg,Consumer,2023-09-18
4017,Customer_4017,Stuttgart,Consumer,2024-07-17
4018,Customer_4018,Munich,Consumer,2023-02-18
4019,Customer_4019,Düsseldorf,Consumer,2025-10-26
4020,Customer_4020,Berlin,Corporate,2024-01-14
4021,Customer_4021,Stuttgart,Consumer,2023-08-12
4022,Customer_4022,Stuttgart,Corporate,2025-11-12
4023,Customer_4023,Frankfurt,Consumer,2025-10-04
4024,Customer_4024,Frankfurt,Consumer,2024-10-18
4025,Customer_4025,Berlin,Consumer,2023-04-20
4026,Customer_4026,Bremen,Consumer,2024-12-24
4027,Customer_4027,Frankfurt,Consumer,2024-07-06
4028,Customer_4028,Munich,Corporate,2025-10-02
4029,Customer_4029,Dresden,Consumer,2024-11-28
4030,Customer_4030,Hamburg,Consumer,2024-12-26
4031,Customer_4031,Cologne,Corporate,2023-11-02
4032,Customer_4032,Hamburg,Corporate,2025-08-16
4033,Customer_4033,Hamburg,Consumer,2025-08-11
4034,Customer_4034,Cologne,Consumer,2024-09-12
4035,Customer_4035,Frankfurt,Consumer,2024-09-21
4036,Customer_4036,Berlin,Corporate,2025-05-26
4037,Customer_4037,Cologne,Small Business,2024-07-09
4038,Customer_4038,Leipzig,Small Business,2023-03-08
4039,Customer_4039,Bremen,Corporate,2025-04-14
4040,Customer_4040,Dresden,Consumer,2023-07-25
4041,Customer_4041,Düsseldorf,Corporate,2025-02-24
4042,Customer_4042,Frankfurt,Consumer,2023-06-04
4043,Customer_4043,Bremen,Consumer,2025-12-08
4044,Customer_4044,Cologne,Consumer,2025-02-21
4045,Customer_4045,Leipzig,Small Business,2024-08-07
4046,Customer_4046,Düsseldorf,Small Business,2024-12-08
4047,Customer_4047,Dresden,Consumer,2023-06-28
4048,Customer_4048,Dresden,Corporate,2025-12-07
4049,Customer_4049,Frankfurt,Corporate,2023-04-23
4050,Customer_4050,Cologne,Consumer,2025-01-26
4051,Customer_4051,Bremen,Consumer,2025-06-15
4052,Customer_4052,Berlin,Corporate,2025-03-31
4053,Customer_4053,Bremen,Consumer,2023-06-08
4054,Customer_4054,Bremen,Consumer,2025-02-24
4055,Customer_4055,Dresden,Corporate,2025-11-19
4056,Customer_4056,Berlin,Small Business,2023-09-08
4057,Customer_4057,Berlin,Corporate,2023-04-23
4058,Customer_4058,Frankfurt,Corporate,2023-09-16
4059,Customer_4059,Düsseldorf,Consumer,2023-04-17
4060,Customer_4060,Stuttgart,Consumer,2024-07-28
4061,Customer_4061,Hamburg,Consumer,2025-09-17
4062,Customer_4062,Hamburg,Consumer,2024-03-02
4063,Customer_4063,Dresden,Small Business,2025-05-08
4064,Customer_4064,Stuttgart,Consumer,2025-07-06
4065,Customer_4065,Düsseldorf,Consumer,2024-09-18
4066,Customer_4066,Stuttgart,Consumer,2024-04-19
4067,Customer_4067,Frankfurt,Small Business,2024-07-05
4068,Customer_4068,Bremen,Consumer,2023-12-10
4069,Customer_4069,Dresden,Consumer,2024-09-19
4070,Customer_4070,Berlin,Consumer,2023-05-16
4071,Customer_4071,Dresden,Corporate,2023-10-04
4072,Customer_4072,Hamburg,Consumer,2023-01-31
4073,Customer_4073,Düsseldorf,Consumer,2023-09-04
4074,Customer_4074,Stuttgart,Consumer,2024-02-15
4075,Customer_4075,Düsseldorf,Corporate,2023-01-27
4076,Customer_4076,Frankfurt,Consumer,2023-03-14
4077,Customer_4077,Dresden,Consumer,2024-11-03
4078,Customer_4078,Cologne,Consumer,2024-04-20
4079,Customer_4079,Dresden,Consumer,2023-10-14
4080,Customer_4080,Berlin,Corporate,2023-07-31
4081,Customer_4081,Dresden,Consumer,2024-02-05
4082,Customer_4082,Leipzig,Small Business,2024-10-16
4083,Customer_4083,Frankfurt,Small Business,2025-11-23
4084,Customer_4084,Munich,Consumer,2024-05-12
4085,Customer_4085,Frankfurt,Corporate,2025-04-27
4086,Customer_4086,Stuttgart,Corporate,2023-04-08
4087,Customer_4087,Munich,Small Business,2024-01-01
4088,Customer_4088,Stuttgart,Consumer,2024-04-07
4089,Customer_4089,Stuttgart,Consumer,2023-01-28
4090,Customer_4090,Berlin,Consumer,2024-12-13
4091,Customer_4091,Berlin,Small Business,2023-09-30
4092,Customer_4092,Bremen,Consumer,2025-04-05
4093,Customer_4093,Hamburg,Consumer,2023-07-21
4094,Customer_4094,Bremen,Consumer,2024-03-25
4095,Customer_4095,Bremen,Consumer,2023-01-19
4096,Customer_4096,Hamburg,Consumer,2023-11-07
4097,Customer_4097,Cologne,Consumer,2024-02-16
4098,Customer_4098,Munich,Consumer,2025-01-11
4099,Customer_4099,Düsseldorf,Small Business,2024-09-15
4100,Customer_4100,Bremen,Consumer,2025-01-01
4101,Customer_4101,Dresden,Corporate,2024-09-26
4102,Customer_4102,Dresden,Consumer,2024-05-12
4103,Customer_4103,Stuttgart,Consumer,2023-09-01
4104,Customer_4104,Hamburg,Corporate,2024-11-20
4105,Customer_4105,Stuttgart,Corporate,2024-07-30
4106,Customer_4106,Leipzig,Consumer,2024-05-29
4107,Customer_4107,Leipzig,Small Business,2023-07-26
4108,Customer_4108,Düsseldorf,Small Business,2025-08-05
4109,Customer_4109,Berlin,Small Business,2024-01-29
4110,Customer_4110,Berlin,Consumer,2025-11-10
4111,Customer_4111,Hamburg,Consumer,2024-12-18
4112,Customer_4112,Hamburg,Consumer,2023-07-21
4113,Customer_4113,Bremen,Corporate,2023-04-30
4114,Customer_4114,Leipzig,Consumer,2024-01-24
4115,Customer_4115,Bremen,Corporate,2023-08-22
4116,Customer_4116,Berlin,Consumer,2024-08-24
4117,Customer_4117,Munich,Consumer,2024-12-12
4118,Customer_4118,Munich,Consumer,2025-09-08
4119,Customer_4119,Hamburg,Corporate,2025-05-06
4120,Customer_4120,Stuttgart,Consumer,2023-03-17
4121,Customer_4121,Berlin,Corporate,2024-10-10
4122,Customer_4122,Munich,Consumer,2024-10-11
4123,Customer_4123,Berlin,Corporate,2024-05-10
4124,Customer_4124,Frankfurt,Small Business,2025-04-09
4125,Customer_4125,Dresden,Corporate,2024-04-27
4126,Customer_4126,Leipzig,Small Business,2025-12-19
4127,Customer_4127,Bremen,Consumer,2025-09-17
4128,Customer_4128,Berlin,Consumer,2024-09-10
4129,Customer_4129,Dresden,Consumer,2024-07-03
4130,Customer_4130,Frankfurt,Consumer,2024-10-07
4131,Customer_4131,Bremen,Corporate,2024-05-16
4132,Customer_4132,Berlin,Consumer,2025-04-25
4133,Customer_4133,Hamburg,Consumer,2023-02-22
4134,Customer_4134,Dresden,Consumer,2024-03-25
4135,Customer_4135,Bremen,Consumer,2023-03-03
4136,Customer_4136,Berlin,Consumer,2025-11-12
4137,Customer_4137,Dresden,Corporate,2023-02-13
4138,Customer_4138,Frankfurt,Consumer,2025-03-30
4139,Customer_4139,Berlin,Consumer,2024-10-20
4140,Customer_4140,Berlin,Consumer,2024-12-28
4141,Customer_4141,Berlin,Corporate,2025-05-01
4142,Customer_4142,Düsseldorf,Consumer,2023-02-16
4143,Customer_4143,Hamburg,Small Business,2025-03-30
4144,Customer_4144,Frankfurt,Consumer,2025-11-13
4145,Customer_4145,Bremen,Consumer,2023-03-30
4146,Customer_4146,Düsseldorf,Consumer,2025-01-04
4147,Customer_4147,Stuttgart,Consumer,2023-06-27
4148,Customer_4148,Düsseldorf,Corporate,2025-10-15
4149,Customer_4149,Leipzig,Consumer,2025-12-18
4150,Customer_4150,Leipzig,Consumer,2025-06-19
4151,Customer_4151,Berlin,Corporate,2024-03-13
4152,Customer_4152,Düsseldorf,Consumer,2024-03-01
4153,Customer_4153,Stuttgart,Consumer,2025-08-25
4154,Customer_4154,Düsseldorf,Corporate,2024-04-30
4155,Customer_4155,Hamburg,Consumer,2024-04-04
4156,Customer_4156,Hamburg,Small Business,2025-07-09
4157,Customer_4157,Stuttgart,Consumer,2025-11-04
4158,Customer_4158,Düsseldorf,Corporate,2025-01-17
4159,Customer_4159,Dresden,Consumer,2023-02-20
4160,Customer_4160,Hamburg,Small Business,2023-11-05
4161,Customer_4161,Hamburg,Consumer,2025-11-23
4162,Customer_4162,Munich,Corporate,2025-10-01
4163,Customer_4163,Düsseldorf,Consumer,2024-09-26
4164,Customer_4164,Hamburg,Consumer,2023-07-24
4165,Customer_4165,Frankfurt,Consumer,2025-01-09
4166,Customer_4166,Düsseldorf,Corporate,2025-12-29
4167,Customer_4167,Leipzig,Small Business,2024-06-16
4168,Customer_4168,Munich,Consumer,2023-04-18
4169,Customer_4169,Hamburg,Consumer,2025-05-25
4170,Customer_4170,Munich,Corporate,2023-09-08
4171,Customer_4171,Leipzig,Consumer,2023-05-15
4172,Customer_4172,Stuttgart,Small Business,2024-11-19
4173,Customer_4173,Stuttgart,Consumer,2024-02-11
4174,Customer_4174,Düsseldorf,Corporate,2023-04-12
4175,Customer_4175,Leipzig,Consumer,2024-11-23
4176,Customer_4176,Cologne,Consumer,2024-02-08
4177,Customer_4177,Cologne,Corporate,2025-03-24
4178,Customer_4178,Düsseldorf,Small Business,2025-10-22
4179,Customer_4179,Berlin,Small Business,2025-05-04
4180,Customer_4180,Munich,Consumer,2025-10-23
4181,Customer_4181,Munich,Consumer,2025-07-30
4182,Customer_4182,Stuttgart,Consumer,2025-10-17
4183,Customer_4183,Cologne,Small Business,2023-06-26
4184,Customer_4184,Bremen,Consumer,2025-05-22
4185,Customer_4185,Hamburg,Consumer,2024-04-21
4186,Customer_4186,Hamburg,Consumer,2024-02-02
4187,Customer_4187,Hamburg,Consumer,2023-08-08
4188,Customer_4188,Stuttgart,Small Business,2023-06-22
4189,Customer_4189,Leipzig,Consumer,2025-01-05
4190,Customer_4190,Dresden,Consumer,2024-05-16
4191,Customer_4191,Cologne,Consumer,2025-01-30
4192,Customer_4192,Cologne,Consumer,2023-05-11
4193,Customer_4193,Bremen,Consumer,2025-03-08
4194,Customer_4194,Munich,Consumer,2025-03-09
4195,Customer_4195,Berlin,Corporate,2025-07-18
4196,Customer_4196,Düsseldorf,Consumer,2024-12-23
4197,Customer_4197,Munich,Consumer,2025-11-09
4198,Customer_4198,Leipzig,Consumer,2023-08-03
4199,Customer_4199,Düsseldorf,Corporate,2024-05-02
4200,Customer_4200,Cologne,Consumer,2023-11-09
4201,Customer_4201,Leipzig,Corporate,2023-03-20
4202,Customer_4202,Düsseldorf,Consumer,2023-06-29
4203,Customer_4203,Bremen,Corporate,2025-09-30
4204,Customer_4204,Bremen,Consumer,2024-11-05
4205,Customer_4205,Frankfurt,Small Business,2023-01-14
4206,Customer_4206,Dresden,Consumer,2025-05-08
4207,Customer_4207,Bremen,Consumer,2023-09-03
4208,Customer_4208,Cologne,Corporate,2025-11-03
4209,Customer_4209,Berlin,Consumer,2023-04-09
4210,Customer_4210,Hamburg,Small Business,2023-02-02
4211,Customer_4211,Frankfurt,Consumer,2023-09-14
4212,Customer_4212,Hamburg,Small Business,2023-02-03
4213,Customer_4213,Dresden,Corporate,2023-01-19
4214,Customer_4214,Düsseldorf,Small Business,2024-08-11
4215,Customer_4215,Stuttgart,Small Business,2023-05-17
4216,Customer_4216,Bremen,Small Business,2023-12-25
4217,Customer_4217,Berlin,Corporate,2025-01-23
4218,Customer_4218,Dresden,Consumer,2024-02-08
4219,Customer_4219,Hamburg,Consumer,2023-09-07
4220,Customer_4220,Frankfurt,Corporate,2024-03-21
4221,Customer_4221,Bremen,Small Business,2025-08-11
4222,Customer_4222,Cologne,Corporate,2023-10-05
4223,Customer_4223,Bremen,Small Business,2023-04-22
4224,Customer_4224,Frankfurt,Corporate,2025-01-15
4225,Customer_4225,Frankfurt,Consumer,2024-11-18
4226,Customer_4226,Stuttgart,Consumer,2024-01-27
4227,Customer_4227,Bremen,Consumer,2025-08-26
4228,Customer_4228,Bremen,Consumer,2023-05-23
4229,Customer_4229,Stuttgart,Consumer,2025-11-21
4230,Customer_4230,Leipzig,Small Business,2023-06-30
4231,Customer_4231,Leipzig,Corporate,2024-08-01
4232,Customer_4232,Düsseldorf,Consumer,2025-03-08
4233,Customer_4233,Leipzig,Consumer,2023-09-26
4234,Customer_4234,Munich,Consumer,2024-07-06
4235,Customer_4235,Bremen,Consumer,2024-09-24
4236,Customer_4236,Berlin,Consumer,2023-10-02
4237,Customer_4237,Bremen,Consumer,2025-01-12
4238,Customer_4238,Munich,Consumer,2023-03-27
4239,Customer_4239,Munich,Consumer,2025-12-22
4240,Customer_4240,Hamburg,Small Business,2024-02-08
4241,Customer_4241,Bremen,Consumer,2023-07-11
4242,Customer_4242,Dresden,Consumer,2025-11-20
4243,Customer_4243,Munich,Consumer,2023-04-17
4244,Customer_4244,Berlin,Consumer,2024-09-13
4245,Customer_4245,Stuttgart,Corporate,2023-10-03
4246,Customer_4246,Düsseldorf,Corporate,2024-10-12
4247,Customer_4247,Hamburg,Consumer,2024-07-09
4248,Customer_4248,Stuttgart,Corporate,2025-12-23
4249,Customer_4249,Hamburg,Consumer,2024-07-20
4250,Customer_4250,Berlin,Corporate,2024-08-08
4251,Customer_4251,Frankfurt,Consumer,2025-06-03
4252,Customer_4252,Bremen,Consumer,2023-05-09
4253,Customer_4253,Cologne,Corporate,2023-09-13
4254,Customer_4254,Dresden,Corporate,2025-07-22
4255,Customer_4255,Stuttgart,Corporate,2023-08-19
4256,Customer_4256,Bremen,Consumer,2025-05-12
4257,Customer_4257,Dresden,Consumer,2023-12-21
4258,Customer_4258,Frankfurt,Small Business,2023-05-26
4259,Customer_4259,Cologne,Consumer,2025-11-22
4260,Customer_4260,Dresden,Consumer,2023-09-17
4261,Customer_4261,Dresden,Consumer,2023-03-28
4262,Customer_4262,Stuttgart,Consumer,2025-04-22
4263,Customer_4263,Leipzig,Consumer,2023-09-22
4264,Customer_4264,Cologne,Consumer,2024-01-27
4265,Customer_4265,Bremen,Consumer,2023-08-20
4266,Customer_4266,Frankfurt,Small Business,2025-06-19
4267,Customer_4267,Cologne,Consumer,2024-08-10
4268,Customer_4268,Berlin,Consumer,2024-03-22
4269,Customer_4269,Leipzig,Consumer,2024-04-10
4270,Customer_4270,Berlin,Consumer,2025-07-22
4271,Customer_4271,Frankfurt,Consumer,2023-05-08
4272,Customer_4272,Stuttgart,Corporate,2025-11-15
4273,Customer_4273,Stuttgart,Consumer,2024-07-26
4274,Customer_4274,Frankfurt,Corporate,2024-05-25
4275,Customer_4275,Hamburg,Consumer,2024-05-02
4276,Customer_4276,Frankfurt,Consumer,2025-06-09
4277,Customer_4277,Leipzig,Small Business,2024-08-01
4278,Customer_4278,Munich,Consumer,2025-08-07
4279,Customer_4279,Stuttgart,Consumer,2024-02-10
4280,Customer_4280,Düsseldorf,Consumer,2025-11-15
4281,Customer_4281,Leipzig,Consumer,2023-12-30
4282,Customer_4282,Leipzig,Consumer,2025-12-19
4283,Customer_4283,Leipzig,Consumer,2024-07-04
4284,Customer_4284,Dresden,Consumer,2023-10-19
4285,Customer_4285,Leipzig,Consumer,2025-02-27
4286,Customer_4286,Stuttgart,Corporate,2025-03-26
4287,Customer_4287,Munich,Corporate,2023-07-10
4288,Customer_4288,Munich,Corporate,2024-04-05
4289,Customer_4289,Leipzig,Consumer,2024-10-25
4290,Customer_4290,Berlin,Small Business,2023-08-21
4291,Customer_4291,Stuttgart,Corporate,2024-04-18
4292,Customer_4292,Stuttgart,Small Business,2024-10-19
4293,Customer_4293,Cologne,Consumer,2023-09-28
4294,Customer_4294,Bremen,Consumer,2023-06-20
4295,Customer_4295,Hamburg,Corporate,2023-01-28
4296,Customer_4296,Hamburg,Consumer,2023-05-16
4297,Customer_4297,Berlin,Consumer,2025-07-13
4298,Customer_4298,Hamburg,Corporate,2024-02-09
4299,Customer_4299,Cologne,Corporate,2025-09-03
4300,Customer_4300,Frankfurt,Small Business,2025-06-06
4301,Customer_4301,Hamburg,Corporate,2025-05-05
4302,Customer_4302,Stuttgart,Consumer,2024-03-19
4303,Customer_4303,Frankfurt,Consumer,2024-03-09
4304,Customer_4304,Hamburg,Consumer,2024-05-23
4305,Customer_4305,Stuttgart,Consumer,2023-02-03
4306,Customer_4306,Stuttgart,Consumer,2025-10-22
4307,Customer_4307,Leipzig,Consumer,2023-12-28
4308,Customer_4308,Munich,Consumer,2024-08-28
4309,Customer_4309,Berlin,Corporate,2024-12-16
4310,Customer_4310,Cologne,Small Business,2023-09-07
4311,Customer_4311,Dresden,Corporate,2023-05-27
4312,Customer_4312,Bremen,Corporate,2023-12-14
4313,Customer_4313,Hamburg,Consumer,2024-02-03
4314,Customer_4314,Hamburg,Small Business,2023-05-05
4315,Customer_4315,Frankfurt,Consumer,2025-02-01
4316,Customer_4316,Frankfurt,Small Business,2024-02-02
4317,Customer_4317,Bremen,Small Business,2023-05-11
4318,Customer_4318,Hamburg,Small Business,2024-08-27
4319,Customer_4319,Düsseldorf,Consumer,2025-06-10
4320,Customer_4320,Cologne,Consumer,2025-04-01
4321,Customer_4321,Hamburg,Consumer,2025-06-20
4322,Customer_4322,Munich,Consumer,2025-08-02
4323,Customer_4323,Bremen,Consumer,2025-01-01
4324,Customer_4324,Düsseldorf,Consumer,2023-11-30
4325,Customer_4325,Cologne,Consumer,2025-11-09
4326,Customer_4326,Hamburg,Consumer,2023-07-24
4327,Customer_4327,Dresden,Corporate,2025-08-13
4328,Customer_4328,Leipzig,Consumer,2023-12-21
4329,Customer_4329,Munich,Corporate,2025-04-03
4330,Customer_4330,Dresden,Corporate,2025-10-22
4331,Customer_4331,Frankfurt,Consumer,2025-07-29
