order_item_id,order_id,product_id,quantity,unit_price
37533,15682,2,4,23.15
37534,15855,52,2,26.89
37535,2985,47,2,21.76
37536,727,77,1,13.9
37537,16222,44,1,35.36
37538,16310,55,1,
37539,1972,21,1,26.48
37540,16585,48,4,56.64
37541,4015,92,2,42.49
37542,9365,72,2,27.62
37543,8215,100,2,85.93
37544,14338,89,3,35.64
37545,16176,98,1,18.48
37546,3528,86,3,6.15
37547,11092,81,1,31.34
37548,653,49,1,34.79
37549,8221,14,1,22.8
37550,8223,68,1,47.67
37551,582,99,3,51.38
37552,6153,96,5,12.19
37553,1669,4,1,26.96
37554,13901,88,1,33.27
37555,3480,24,1,86.45
37556,2293,20,1,19.57
37557,13207,54,1,195.18
37558,16024,34,1,47.24
37559,6638,23,1,33.21
37560,19193,79,2,16.78
37561,7404,72,1,24.62
37562,10766,68,1,45.66
37563,19434,37,2,98.94
37564,18269,19,2,34.08
37565,8254,30,1,25.65
37566,3214,78,2,20.11
37567,7420,25,1,110.25
37568,11150,45,1,41.58
37569,11457,8,2,36.57
37570,10267,18,1,14.41
37571,16306,13,2,56.44
37572,14982,60,2,47.99
37573,14980,89,1,32.94
37574,16784,18,1,13.2
37575,5140,26,1,54.62
37576,14435,15,2,27.49
37577,9546,46,2,33.89
37578,7499,51,1,31.5
37579,2110,53,1,47.55
37580,8164,99,1,49.85
37581,3167,43,3,75.55
37582,4819,8,1,37.97
37583,3136,26,3,45.89
37584,6257,86,3,5.89
37585,2312,92,1,37.7
37586,1588,12,1,27.68
37587,5587,48,4,50.74
37588,17073,6,4,10.55
37589,19183,63,1,32.72
37590,12285,9,1,28.88
37591,12501,9,1,33.95
37592,19041,47,2,25.72
37593,18337,80,2,28.0
37594,2159,91,1,13.34
37595,12589,76,1,41.84
37596,2241,35,1,23.39
37597,11422,61,4,21.13
37598,14544,78,1,20.04
37599,13693,38,1,11.25
37600,10048,30,3,23.94
37601,17721,21,1,28.12
37602,1663,20,1,20.65
37603,8229,23,2,33.58
37604,3021,24,2,79.71
37605,5762,75,2,43.19
37606,16170,10,1,57.2
37607,11504,37,5,103.23
37608,9673,99,1,55.29
37609,4998,14,1,20.88
37610,16243,64,1,15.4
37611,8849,54,3,182.14
37612,19155,15,1,27.12
37613,8745,66,1,48.59
37614,2502,7,1,11.1
37615,3379,56,2,131.53
37616,16574,24,3,83.38
37617,5633,99,1,47.87
37618,17334,88,1,34.14
37619,2750,2,1,25.59
37620,6303,25,1,118.16
37621,12443,41,1,37.96
37622,4284,24,3,77.16
37623,8346,80,1,26.27
37624,13729,19,3,37.36
37625,14432,27,1,16.86
37626,10663,46,1,35.25
37627,2502,2,1,26.81
37628,4900,32,5,33.38
37629,9810,21,2,25.67
37630,16458,3,1,59.93
37631,9878,43,1,77.77
37632,6624,15,1,28.69
37633,14201,21,1,25.83
37634,13699,8,2,40.68
37635,763,91,1,13.03
37636,17942,75,1,51.5
37637,9879,42,1,10.42
37638,2137,3,2,62.79
37639,13362,12,1,28.35
37640,3370,22,3,29.05
37641,15608,29,1,37.02
37642,7283,67,1,18.78
37643,7634,30,2,26.97
37644,2684,12,1,26.86
37645,10235,81,1,34.14
37646,15617,38,2,13.38
37647,6540,77,1,13.53
37648,18536,36,2,45.14
37649,18602,31,1,30.25
37650,399,84,3,66.84
37651,5298,51,5,29.99
37652,16791,34,4,47.64
37653,6272,86,1,5.1
37654,11425,39,4,27.22
37655,6713,14,1,23.07
37656,17448,3,1,60.9
37657,15509,80,3,24.51
37658,2626,65,2,69.87
37659,17484,53,1,49.23
37660,11922,73,1,59.61
37661,19402,4,4,28.29
37662,2361,68,2,41.52
37663,1103,28,1,27.85
37664,7728,5,1,22.28
37665,7788,67,1,20.05
37666,18281,37,3,107.66
37667,14759,62,1,12.63
37668,13981,10,1,59.74
37669,17052,66,1,50.78
37670,17090,60,4,45.56
37671,10735,19,2,36.63
37672,13948,20,2,21.26
37673,2062,65,1,65.92
37674,19571,21,1,26.37
37675,15214,23,2,36.06
37676,18488,15,1,29.56
37677,12183,65,3,71.61
37678,11,16,1,29.9
37679,17018,79,1,17.55
37680,3016,20,4,20.81
37681,15162,18,2,13.43
37682,1741,4,1,28.25
37683,4647,65,2,62.29
37684,11118,75,2,46.26
37685,17426,25,1,123.55
37686,180,3,1,63.56
37687,19932,99,1,55.46
37688,14700,85,1,68.99
37689,3076,82,1,16.45
37690,15339,1,1,33.13
37691,3586,4,2,29.87
37692,18311,29,1,43.01
37693,9854,79,2,17.04
37694,12825,78,2,21.26
37695,18627,75,2,47.36
37696,19387,43,2,86.51
37697,4071,87,1,113.71
37698,10088,71,3,29.85
37699,9340,46,1,38.58
37700,6862,82,2,16.84
37701,10132,71,1,34.86
37702,13053,9,2,30.64
37703,15393,25,2,106.8
37704,6026,22,4,27.54
37705,2167,19,3,33.4
37706,5163,42,3,9.17
37707,15772,10,5,54.05
37708,19602,16,2,28.53
37709,3195,33,2,60.08
37710,4137,6,2,10.68
37711,10594,73,1,53.33
37712,9765,100,1,87.33
37713,5417,96,2,13.17
37714,4250,16,1,27.83
37715,9505,99,1,50.58
37716,12985,99,1,54.34
37717,12708,11,1,75.78
37718,2155,32,2,29.21
37719,2102,28,2,29.63
37720,4834,94,1,34.12
37721,10087,59,2,28.6
37722,8413,86,1,5.61
37723,4692,56,1,141.81
37724,7953,24,1,84.39
37725,6542,58,3,20.87
37726,16357,2,5,22.62
37727,2496,94,1,37.52
37728,12073,42,1,9.51
37729,15173,52,1,28.89
37730,4394,97,1,25.96
37731,2834,50,2,8.5
37732,5883,47,1,25.55
37733,6053,88,4,34.33
37734,17122,52,2,25.78
37735,8995,55,1,
37736,17996,82,5,16.82
37737,2365,81,1,36.31
37738,2660,93,3,100.42
37739,8961,49,1,34.15
37740,3749,15,1,27.9
37741,9992,55,1,
37742,9895,74,2,16.66
37743,15092,79,2,17.83
37744,17705,17,3,83.69
37745,10187,22,1,25.87
37746,2665,20,1,19.48
37747,9378,79,1,15.26
37748,346,58,1,23.47
37749,7826,55,2,
37750,19694,19,2,37.37
37751,13376,84,1,67.6
37752,15310,12,1,26.11
37753,4376,80,2,25.96
37754,7955,34,1,43.32
37755,11913,55,1,
37756,9383,44,2,32.13
37757,3131,41,3,32.64
37758,3481,84,1,72.26
37759,9814,24,2,82.42
37760,17385,36,3,44.28
37761,10066,94,2,34.19
37762,11871,20,4,20.29
37763,4266,25,1,112.77
37764,12773,69,4,22.15
37765,7402,53,4,49.25
37766,9087,37,4,93.01
37767,738,15,3,32.85
37768,3080,21,1,25.14
37769,3317,81,1,35.23
37770,8393,65,3,69.61
37771,10085,37,1,110.64
37772,11117,30,4,27.54
37773,6898,99,1,53.52
37774,15816,84,1,62.11
37775,3697,60,2,44.33
37776,3796,68,1,44.67
37777,238,88,3,34.56
37778,1482,98,1,21.89
37779,5484,36,2,44.12
37780,7395,78,1,20.53
37781,11950,94,1,39.06
37782,15924,45,3,36.28
37783,2463,3,2,55.45
37784,1263,86,1,5.43
37785,5346,17,4,88.41
37786,7137,34,1,43.27
37787,13663,12,1,29.36
37788,14521,81,1,33.55
37789,2762,69,1,21.28
37790,19411,18,1,14.29
37791,11445,5,1,23.21
37792,18576,11,1,67.42
37793,5494,71,1,29.15
37794,4206,5,3,24.55
37795,2540,70,4,30.53
37796,9717,88,3,37.52
37797,19656,34,1,49.81
37798,16143,82,3,19.56
37799,7947,97,1,28.93
37800,3675,11,2,67.94
37801,2361,38,1,12.8
37802,1881,17,1,100.26
37803,12711,94,3,39.29
37804,14515,100,1,75.71
37805,7506,84,1,72.28
37806,4286,2,3,22.64
37807,14344,47,3,25.9
37808,11392,13,2,65.87
37809,14048,98,1,19.15
37810,11550,98,1,21.15
37811,15802,40,1,25.65
37812,11059,49,1,33.15
37813,11046,80,1,25.08
37814,6359,71,1,33.73
37815,13832,17,3,98.2
37816,11384,18,3,13.33
37817,17345,14,3,22.96
37818,19078,44,1,32.06
37819,10412,66,1,51.89
37820,15297,12,1,30.77
37821,11821,78,1,20.63
37822,16268,62,2,12.23
37823,17707,12,2,29.35
37824,479,96,2,13.23
37825,3418,61,1,22.28
37826,6528,80,1,23.64
37827,11748,20,2,20.31
37828,8998,39,1,26.4
37829,9323,21,2,26.72
37830,6968,56,2,125.99
37831,14594,15,1,29.84
37832,6668,83,5,63.53
37833,17235,93,1,95.6
37834,7087,17,3,83.41
37835,6763,73,1,58.26
37836,6129,37,3,105.08
37837,14207,5,3,21.68
37838,6969,51,3,29.19
37839,16551,67,1,19.5
37840,12404,9,3,31.79
37841,5039,11,4,68.02
37842,325,35,1,22.36
37843,853,47,1,23.65
37844,7413,77,1,13.86
37845,15042,82,1,18.9
37846,4263,16,1,29.06
37847,11947,66,2,46.91
37848,9264,6,2,10.82
37849,7943,89,5,32.21
37850,543,21,4,26.3
37851,15287,96,2,12.2
37852,18042,87,1,106.88
37853,2107,2,1,24.87
37854,19909,85,3,71.84
37855,14496,50,1,9.14
37856,2077,26,1,46.63
37857,3863,44,2,33.86
37858,1736,33,1,53.34
37859,16864,13,2,65.85
37860,11881,4,1,30.33
37861,4080,41,1,33.66
37862,1533,100,3,84.63
37863,16980,93,1,86.66
37864,11474,50,1,9.22
37865,8744,1,2,34.74
37866,10723,87,1,111.75
37867,6579,95,3,15.68
37868,11150,52,1,25.05
37869,5860,80,1,24.89
37870,12168,39,2,25.65
37871,14699,71,1,34.44
37872,4680,65,2,73.15
37873,7858,32,3,29.94
37874,2721,31,2,28.16
37875,6575,58,1,20.84
37876,16123,87,1,128.08
37877,2845,40,1,22.06
37878,3860,92,1,39.09
37879,4016,66,1,51.65
37880,2487,75,1,48.28
37881,16621,98,1,18.62
37882,10661,20,1,22.51
37883,8518,78,1,19.48
37884,8016,52,2,26.19
37885,3263,25,2,113.73
37886,1339,32,2,29.6
37887,11703,73,3,56.91
37888,9502,53,1,52.05
37889,9824,59,1,30.97
37890,18650,44,3,34.2
37891,12267,32,1,31.23
37892,6544,85,2,79.84
37893,15829,2,1,24.88
37894,14806,2,4,23.08
37895,15693,20,4,21.58
37896,9541,63,2,35.33
37897,15767,85,2,70.98
37898,11611,57,1,22.03
37899,5316,17,1,97.24
37900,16913,63,2,31.96
37901,6264,37,2,92.99
37902,11330,12,2,25.91
37903,9300,91,2,12.95
37904,14986,71,1,34.92
37905,9057,69,1,24.42
37906,16712,53,3,56.44
37907,2184,59,1,30.74
37908,1321,89,4,35.06
37909,4827,61,1,21.42
37910,5473,32,3,30.02
37911,9562,21,2,25.69
37912,1396,37,3,109.65
37913,11217,43,3,85.12
37914,12234,11,1,62.96
37915,17476,52,1,25.85
37916,8993,34,1,46.45
37917,3735,56,1,134.42
37918,14450,79,1,15.86
37919,2521,20,1,21.95
37920,9329,4,2,27.12
37921,11218,56,2,134.19
37922,12096,54,1,203.87
37923,2048,91,1,13.52
37924,7553,19,2,31.0
37925,11436,26,3,49.44
37926,14844,62,2,10.86
37927,11232,5,2,23.07
37928,13684,41,1,31.84
37929,5777,90,1,31.43
37930,5067,93,1,96.76
37931,4091,38,1,12.25
37932,1099,71,2,34.61
37933,9047,24,1,75.11
37934,3857,33,4,57.24
37935,16995,82,1,17.53
37936,13648,51,1,28.17
37937,18210,45,2,36.29
37938,9267,61,1,23.32
37939,19051,22,2,28.34
37940,10495,83,3,65.17
37941,3799,94,1,37.48
37942,2439,29,3,41.12
37943,11987,90,3,32.42
37944,14572,54,4,192.43
37945,6776,30,3,25.16
37946,5540,36,1,44.46
37947,7720,51,1,30.69
37948,13458,56,1,132.12
37949,1736,46,2,36.55
37950,18031,12,2,26.28
37951,10982,20,4,19.41
37952,16543,26,2,50.64
37953,4583,50,1,8.56
37954,5047,25,2,120.5
37955,8913,22,1,24.24
37956,11864,36,1,51.41
37957,15245,74,2,15.16
37958,18022,8,1,36.04
37959,5053,74,1,15.84
37960,12183,24,2,87.08
37961,539,28,1,32.41
37962,6234,31,3,29.31
37963,19241,37,2,102.81
37964,6955,75,1,49.69
37965,9367,42,2,11.07
37966,15243,28,1,31.11
37967,3533,37,3,107.84
37968,14712,65,1,72.47
37969,16383,100,1,75.63
37970,19847,36,1,50.08
37971,9584,12,1,30.54
37972,10107,27,4,19.16
37973,14015,11,2,66.13
37974,12519,86,4,5.81
37975,10031,99,2,54.99
37976,153,53,3,51.64
37977,16599,18,1,13.94
37978,11514,54,1,185.51
37979,1723,59,2,27.88
37980,3509,66,2,53.56
37981,8122,49,1,30.76
37982,16512,63,1,35.07
37983,11814,45,3,38.19
37984,17551,72,1,28.14
37985,19792,37,1,96.9
37986,9515,13,1,65.07
37987,5495,97,3,25.49
37988,12077,46,2,36.79
37989,14368,68,1,48.78
37990,7753,89,1,36.79
37991,7734,88,1,33.8
37992,280,96,1,13.45
37993,4609,70,1,34.03
37994,8767,31,4,29.6
37995,13249,8,4,39.98
37996,13450,86,1,5.53
37997,11797,95,2,15.08
37998,3087,88,2,39.32
37999,5968,20,1,19.01
38000,5549,91,1,14.38
38001,8969,50,1,9.1
38002,7891,79,1,15.78
38003,5338,24,2,81.03
38004,16345,30,3,25.3
38005,5296,10,1,63.19
38006,17321,79,2,17.15
38007,5652,80,2,24.22
38008,159,71,2,31.55
38009,396,99,2,53.44
38010,19161,38,2,11.43
38011,19298,45,1,44.14
38012,6618,39,2,27.4
38013,6783,9,1,30.62
38014,5169,54,2,207.21
38015,18856,59,2,30.12
38016,4400,15,1,28.14
38017,14253,57,1,21.59
38018,7077,86,1,5.38
38019,3162,29,1,36.98
38020,1312,11,1,71.35
38021,4678,70,1,29.09
38022,16534,26,1,47.97
38023,12368,8,1,35.09
38024,18215,81,3,31.88
38025,13972,13,1,55.97
38026,14477,60,1,40.03
38027,16835,46,1,37.8
38028,9267,23,3,37.83
38029,7360,63,1,30.27
38030,12077,2,1,26.21
38031,13204,52,2,30.0
38032,19186,86,1,5.54
38033,8711,2,1,22.76
38034,3184,46,3,37.0
38035,16557,8,4,40.51
38036,9388,44,1,34.4
38037,5514,50,2,8.74
38038,15058,57,1,20.17
38039,14983,2,1,26.59
38040,15221,97,2,27.06
38041,9181,100,3,74.19
38042,9633,12,2,26.68
38043,10261,85,2,75.56
38044,14383,37,2,109.23
38045,17314,25,1,121.31
38046,19889,45,1,37.48
38047,13940,67,1,18.54
38048,18960,1,3,32.47
38049,3043,87,1,111.42
38050,12078,35,1,21.85
38051,4572,51,2,33.09
38052,13416,76,2,40.84
38053,8804,51,1,33.67
38054,9813,31,1,29.82
38055,16769,41,1,38.21
38056,12801,58,1,21.03
38057,17645,14,3,23.28
38058,13626,9,3,30.36
38059,15918,22,1,26.08
38060,8351,11,3,66.58
38061,8661,91,3,12.68
38062,6742,57,3,22.85
38063,13807,72,1,28.27
38064,4931,33,2,55.62
38065,1125,93,2,95.32
38066,3833,24,2,72.48
38067,10962,34,1,46.79
38068,6334,57,1,20.39
38069,6638,56,3,118.3
38070,4021,52,1,26.94
38071,14669,70,1,31.68
38072,237,68,2,43.85
38073,875,83,1,58.53
38074,326,58,3,22.06
38075,13342,71,1,33.93
38076,3912,97,1,28.96
38077,1768,4,2,28.14
38078,16321,29,4,35.44
38079,14228,36,1,53.25
38080,4457,80,1,24.09
38081,19470,78,3,18.28
38082,4854,47,3,25.21
38083,1733,23,1,35.44
38084,7637,82,1,17.81
38085,11566,1,1,37.59
38086,7380,82,1,18.12
38087,15550,74,1,15.99
38088,13790,38,2,13.19
38089,2977,95,1,15.9
38090,4637,81,1,31.78
38091,15357,9,4,31.33
38092,18338,14,1,21.75
38093,7605,5,3,20.24
38094,5484,20,1,21.71
38095,9813,44,1,32.34
38096,11283,32,1,31.2
38097,9380,16,3,29.97
38098,3349,27,1,17.1
38099,2790,21,2,26.88
38100,11713,33,1,49.95
38101,18078,25,2,121.74
38102,7892,42,1,10.87
38103,16714,84,1,67.76
38104,16257,3,1,54.64
38105,8272,7,1,10.39
38106,13753,73,1,58.04
38107,5875,6,1,11.15
38108,11439,10,1,53.94
38109,12164,63,4,34.46
38110,16337,17,1,84.72
38111,3155,23,1,35.45
38112,16789,28,2,26.62
38113,14030,4,2,30.33
38114,525,32,2,30.01
38115,521,56,1,130.45
38116,7378,1,1,35.21
38117,11245,5,1,23.82
38118,3006,76,1,41.9
38119,19787,46,1,37.8
38120,14501,1,3,37.82
38121,11130,70,4,30.36
38122,383,68,2,45.37
38123,10387,94,3,37.6
38124,6672,11,1,71.19
38125,17450,81,2,36.69
38126,14497,60,2,44.17
38127,6486,38,3,12.36
38128,8947,28,3,29.3
38129,10064,70,1,30.6
38130,2916,98,1,21.67
38131,17312,18,2,14.46
38132,7315,41,1,31.84
38133,6396,51,5,31.38
38134,8756,48,5,47.15
38135,4014,92,1,38.65
38136,7186,73,4,58.54
38137,6232,26,4,49.75
38138,6846,5,1,21.07
38139,12611,65,2,62.56
38140,2501,51,1,31.12
38141,17994,70,1,32.81
38142,12719,70,1,33.82
38143,17559,71,1,31.01
38144,15359,61,1,20.51
38145,4639,70,2,33.45
38146,19602,10,1,61.51
38147,16270,64,2,16.64
38148,14738,43,3,78.58
38149,5156,96,1,12.6
38150,11926,20,1,19.59
38151,4175,67,2,19.09
38152,19543,98,1,19.45
38153,17720,13,1,66.73
38154,10810,81,2,34.84
38155,16792,46,1,36.6
38156,4814,90,2,32.23
38157,8335,42,1,9.28
38158,11825,21,1,28.01
38159,7165,51,3,29.87
38160,6294,69,2,23.75
38161,3469,42,1,9.31
38162,19143,45,1,36.21
38163,3202,95,2,17.08
38164,221,63,1,34.74
38165,8944,12,1,26.07
38166,5605,89,1,31.39
38167,226,9,1,32.89
38168,12235,73,2,57.68
38169,14230,58,1,21.04
38170,14127,17,1,96.77
38171,2167,77,4,13.0
38172,18938,68,1,45.66
38173,7597,5,4,21.78
38174,9192,25,2,121.33
38175,12509,88,2,40.52
38176,1859,58,1,22.64
38177,8397,36,1,50.08
38178,14292,95,1,15.35
38179,6839,69,1,23.6
38180,5951,75,1,43.52
38181,9312,43,1,84.85
38182,4944,12,3,30.03
38183,13187,28,1,32.08
38184,16921,44,1,32.25
38185,7636,5,1,21.13
38186,6851,28,1,31.9
38187,10798,44,1,34.98
38188,7513,86,2,5.16
38189,8284,42,2,9.88
38190,2308,26,2,46.92
38191,18654,90,2,29.56
38192,4994,46,3,33.95
38193,8392,49,2,32.5
38194,8044,80,1,25.46
38195,8383,100,3,79.0
38196,5422,83,2,67.29
38197,7538,14,1,23.95
38198,4029,81,1,36.82
38199,13198,35,1,21.69
38200,9273,34,3,49.48
38201,3313,43,2,76.75
38202,17447,40,4,23.24
38203,11400,65,2,71.67
38204,11822,100,1,87.97
38205,11572,67,1,18.91
38206,8955,44,1,35.36
38207,16082,59,1,29.85
38208,11638,1,1,35.6
38209,8243,67,1,18.84
38210,15374,79,3,15.63
38211,3595,34,2,42.91
38212,10029,97,2,29.5
38213,11687,98,3,19.7
38214,18663,94,1,38.57
38215,9493,76,2,37.39
38216,9960,38,2,12.01
38217,17131,19,1,37.79
38218,3840,11,2,74.93
38219,9401,70,2,29.46
38220,8900,82,1,18.26
38221,19257,90,4,29.94
38222,11253,34,2,47.85
38223,10290,50,1,9.14
38224,1508,45,2,39.34
38225,3577,21,1,28.94
38226,13818,57,1,22.13
38227,6799,28,1,27.96
38228,19263,15,2,28.8
38229,14697,96,2,13.27
38230,3241,83,1,67.16
38231,13406,5,1,24.47
38232,17694,81,1,36.6
38233,4534,43,2,88.04
38234,14621,76,1,41.62
38235,13124,4,1,27.46
38236,12298,55,1,
38237,8787,48,1,48.68
38238,16736,98,3,19.93
38239,18332,41,1,35.43
38240,14394,35,2,20.97
38241,5690,97,3,26.75
38242,10469,82,3,19.74
38243,18299,51,2,31.1
38244,8105,70,3,35.15
38245,19791,90,4,32.72
38246,4293,13,1,56.57
38247,11264,34,4,47.57
38248,18895,6,4,9.51
38249,13687,39,1,25.8
38250,3858,84,2,63.12
38251,18424,62,2,10.78
38252,8498,69,1,24.23
38253,16835,5,3,22.39
38254,6421,26,1,54.07
38255,2290,27,1,16.9
38256,14698,92,2,45.12
38257,9511,48,2,56.16
38258,11986,86,2,5.4
38259,12467,71,1,31.74
38260,16713,20,1,21.29
38261,5456,60,1,46.15
38262,16497,95,1,16.47
38263,274,36,1,52.17
38264,8681,24,2,82.21
38265,5617,30,3,26.85
38266,16618,46,2,40.51
38267,13078,70,1,33.9
38268,1077,35,2,21.15
38269,6938,71,1,34.27
38270,4275,56,2,142.15
38271,19741,54,1,199.21
38272,9300,5,1,21.47
38273,15722,31,1,30.42
38274,5081,98,2,18.86
38275,13465,8,1,39.92
38276,15894,79,3,17.02
38277,15801,20,1,19.0
38278,9292,11,1,74.89
38279,16716,29,1,40.04
38280,17432,28,1,29.3
38281,2408,18,2,15.6
38282,18453,56,1,142.8
38283,6840,96,3,12.23
38284,16451,48,1,50.59
38285,9997,19,1,31.59
38286,3751,84,1,69.64
38287,40,45,1,43.94
38288,1546,65,1,68.32
38289,1266,76,1,37.82
38290,7723,36,2,53.34
38291,4320,68,2,41.92
38292,1349,87,1,111.85
38293,7849,16,2,30.0
38294,9719,24,1,75.97
38295,9460,49,1,31.27
38296,19952,83,5,64.43
38297,18260,33,2,59.24
38298,40,81,1,35.69
38299,18508,67,1,20.48
38300,756,18,2,13.9
38301,16291,56,1,133.32
38302,8264,79,2,14.8
38303,16378,14,1,20.94
38304,9512,49,1,31.44
38305,6517,94,2,35.07
38306,12368,89,2,32.06
38307,11343,61,3,20.27
38308,19208,8,1,41.76
38309,1103,90,1,31.69
38310,7676,10,2,56.57
38311,13374,10,1,62.43
38312,7027,46,2,35.21
38313,15292,51,1,31.74
38314,14463,14,2,21.57
38315,1318,68,1,45.64
38316,16569,30,2,25.03
38317,13775,24,4,76.27
38318,9144,2,1,26.17
38319,10905,18,1,14.24
38320,2748,16,3,29.73
38321,4801,94,1,39.29
38322,18729,10,1,53.58
38323,9664,48,1,48.5
38324,19418,68,1,42.94
38325,17291,88,2,34.46
38326,11820,65,1,67.01
38327,19628,89,2,36.0
38328,15317,29,1,40.73
38329,3054,54,1,195.45
38330,5535,89,3,34.99
38331,10261,98,1,18.81
38332,19967,91,3,14.78
38333,14909,5,1,23.49
38334,6428,86,1,5.98
38335,17458,19,1,36.76
38336,643,51,1,30.82
38337,17645,22,1,28.6
38338,8563,8,1,41.25
38339,17738,89,3,33.5
38340,3607,36,1,49.08
38341,13869,91,2,14.56
38342,1219,63,1,35.13
38343,16066,19,1,33.1
38344,15893,48,1,49.05
38345,3400,59,4,29.31
38346,4144,29,2,40.63
38347,8977,93,2,85.95
38348,3768,80,1,27.76
38349,104,59,1,29.7
38350,11206,33,2,51.47
38351,10327,58,1,21.89
38352,17850,85,1,72.65
38353,7112,81,2,36.48
38354,10338,61,1,20.87
38355,19254,99,1,51.44
38356,11217,91,2,13.35
38357,5371,50,1,8.04
38358,2330,38,1,11.42
38359,5185,46,1,33.57
38360,7571,3,1,58.18
38361,10590,22,1,26.26
38362,14137,91,2,14.91
38363,116,17,1,99.44
38364,17569,63,4,31.32
38365,11844,8,1,34.96
38366,12779,100,1,79.76
38367,11267,66,1,49.43
38368,8293,84,3,65.11
38369,15404,78,1,20.92
38370,9921,75,1,47.44
38371,3563,69,1,21.09
38372,7674,70,1,31.28
38373,11391,26,2,49.77
38374,5294,31,2,27.22
38375,8310,97,1,28.21
38376,12313,50,2,9.35
38377,12513,60,1,42.32
38378,11017,29,1,37.32
38379,6774,91,4,15.37
38380,6889,57,1,20.79
38381,19635,1,2,36.09
38382,3715,7,2,9.85
38383,3432,30,5,27.75
38384,2726,51,2,29.24
38385,14377,50,4,9.18
38386,19331,5,3,21.2
38387,12239,62,1,11.77
38388,5944,8,5,39.42
38389,19567,83,2,61.68
38390,16193,30,1,24.3
38391,8910,39,1,23.21
38392,16746,56,1,128.48
38393,3899,11,2,67.28
38394,11605,24,1,82.54
38395,17793,79,1,16.67
38396,5082,66,2,45.9
38397,13888,82,1,17.18
38398,14415,61,1,20.25
38399,963,92,1,39.99
38400,17294,41,1,32.86
38401,1655,37,1,105.78
38402,19484,40,2,24.82
38403,519,23,1,34.68
38404,14387,84,1,60.54
38405,1759,49,2,33.34
38406,4708,2,2,26.02
38407,17332,22,1,26.62
38408,13293,68,4,41.19
38409,4223,85,1,76.29
38410,19502,7,4,9.79
38411,10290,34,1,48.86
38412,16101,54,4,192.51
38413,12981,93,2,88.34
38414,683,90,1,28.8
38415,8056,5,1,22.13
38416,585,76,2,41.64
38417,2849,30,1,24.08
38418,1951,64,4,16.49
38419,11166,50,3,8.06
38420,15784,23,1,34.4
38421,17533,65,2,68.43
38422,2238,62,1,12.55
38423,12077,58,1,20.02
38424,13534,36,2,51.22
38425,17408,42,1,10.56
38426,11317,96,2,12.22
38427,16927,71,1,33.73
38428,14383,21,1,25.99
38429,10459,18,1,14.15
38430,14698,71,3,34.05
38431,3463,84,2,60.33
38432,9823,40,3,24.43
38433,3137,44,2,33.31
38434,793,53,1,52.2
38435,16165,51,3,31.24
38436,14953,39,2,24.43
38437,11003,57,1,19.08
38438,19023,4,1,28.46
38439,7268,20,1,22.06
38440,12178,5,1,23.48
38441,17468,10,1,63.76
38442,2921,41,4,34.98
38443,10143,58,1,22.44
38444,13979,70,1,32.36
38445,3236,23,2,36.91
38446,5266,69,2,21.12
38447,839,23,2,34.48
38448,11814,76,1,41.25
38449,9519,91,5,12.88
38450,3521,90,1,33.2
38451,7460,47,1,25.74
38452,17623,10,1,56.92
38453,1453,5,1,20.93
38454,16647,54,2,198.5
38455,3020,26,1,53.06
38456,6961,62,1,10.76
38457,4008,94,1,35.92
38458,10956,29,1,42.83
38459,2474,16,2,31.47
38460,11632,21,1,27.48
38461,10648,7,1,10.99
38462,19097,50,1,7.9
38463,3711,21,2,27.7
38464,5103,36,1,51.04
38465,18500,36,1,46.3
38466,581,13,1,64.63
38467,17552,80,1,26.65
38468,1503,81,2,32.44
38469,12773,71,1,31.98
38470,15413,80,1,26.11
38471,4394,32,2,28.87
38472,6546,54,1,200.41
38473,12305,38,2,12.41
38474,1569,100,2,76.1
38475,15047,14,3,20.88
38476,10395,80,1,27.33
38477,5532,11,1,64.81
38478,4427,78,1,21.43
38479,9451,32,1,33.37
38480,2930,62,1,12.21
38481,18665,77,1,14.16
38482,10290,65,3,65.1
38483,7929,39,2,26.86
38484,3410,94,1,33.62
38485,18131,24,1,80.54
38486,7438,81,2,35.78
38487,11596,79,3,14.95
38488,18141,41,1,31.98
38489,7453,95,1,14.91
38490,18227,94,3,33.48
38491,2662,42,4,10.58
38492,3220,69,1,21.96
38493,15723,73,1,62.16
38494,11319,100,4,80.68
38495,6956,68,2,43.78
38496,1875,68,2,48.22
38497,10707,65,2,61.84
38498,17619,62,2,11.78
38499,12957,88,3,34.73
38500,8794,96,1,12.37
38501,16557,75,1,47.09
38502,234,58,1,23.01
38503,10419,23,2,33.45
38504,10714,11,1,74.32
38505,16011,90,2,32.89
38506,11715,6,2,9.73
38507,3001,85,3,80.95
38508,15212,47,1,25.43
38509,11306,83,1,60.74
38510,228,91,1,15.41
38511,13696,28,2,32.49
38512,11437,66,1,50.75
38513,16598,99,2,50.19
38514,14241,24,1,86.59
38515,11228,82,3,18.28
38516,19849,71,1,33.05
38517,931,42,3,9.9
38518,8687,12,1,30.77
38519,8611,11,1,72.12
38520,1131,54,4,202.48
38521,17493,50,1,7.85
38522,18921,29,1,40.76
38523,12079,86,1,5.59
38524,6208,60,1,45.9
38525,18613,54,1,190.1
38526,256,3,1,63.52
38527,2585,24,3,81.2
38528,9270,55,3,
38529,10365,93,2,103.24
38530,15783,91,2,15.4
38531,2987,49,1,34.99
38532,13238,63,1,36.45
38533,16903,40,1,21.7
38534,3506,61,1,20.62
38535,16058,98,4,21.61
