order_id,customer_id,order_date,status,payment_method
18351,3952,2024-04-17,Completed,Card
18352,531,2025-08-11,Completed,Card
18353,4127,2025-07-26,Completed,Bank Transfer
18354,1382,2024-05-01,Completed,PayPal
18355,4118,2025-08-26,Completed,Card
18356,754,2024-08-09,Completed,Card
18357,4310,2025-04-03,Completed,PayPal
18358,4808,2025-10-03,Completed,PayPal
18359,1189,2025-05-12,Completed,Card
18360,409,2025-01-04,Completed,Bank Transfer
18361,2486,2024-04-30,Completed,Card
18362,797,2024-07-19,Cancelled,Card
18363,861,2024-06-09,Cancelled,Bank Transfer
18364,4172,2024-08-05,Completed,Card
18365,366,2025-07-28,Completed,Card
18366,1515,2025-02-03,Completed,PayPal
18367,4937,2025-12-29,Completed,Card
18368,2935,2025-01-19,Completed,Card
18369,1584,2024-03-04,Completed,PayPal
18370,499,2024-07-30,Completed,Card
18371,3242,2025-09-23,Completed,Card
18372,1370,2024-03-09,Completed,PayPal
18373,1252,2024-05-03,Completed,Bank Transfer
18374,699,2025-01-11,Completed,Card
18375,2728,2025-10-18,Completed,Card
18376,2251,2024-10-22,Cancelled,Card
18377,2494,2024-12-23,Completed,Card
18378,132,2025-10-02,Completed,Card
18379,91,2025-06-08,Completed,PayPal
18380,3895,2024-03-08,Completed,Card
18381,3198,2024-09-26,Completed,Card
18382,472,2024-05-12,Completed,PayPal
18383,1266,2024-03-02,Completed,PayPal
18384,4598,2024-06-09,Completed,PayPal
18385,2809,2024-01-26,Completed,Card
18386,4483,2025-12-01,Completed,Bank Transfer
18387,1112,2024-10-12,Completed,Bank Transfer
18388,598,2025-03-21,Completed,PayPal
18389,908,2024-09-05,Completed,Card
18390,2915,2024-03-31,Completed,Card
18391,3217,2024-02-05,Cancelled,Card
18392,1355,2024-01-07,Completed,Card
18393,3947,2025-05-20,Completed,PayPal
18394,3236,2024-11-16,Completed,Card
18395,2705,2024-07-20,Completed,PayPal
18396,2390,2025-07-06,Completed,Card
18397,4076,2025-06-27,Cancelled,Card
18398,3651,2025-10-15,Completed,Card
18399,464,2024-09-12,Completed,Card
18400,3939,2024-06-09,Completed,Card
18401,1073,2024-01-30,Completed,Card
18402,474,2025-04-01,Completed,Card
18403,4984,2024-09-18,Completed,PayPal
18404,939,2024-01-10,Cancelled,Card
18405,1311,2025-12-15,Completed,Card
18406,2341,2024-12-24,Completed,Card
18407,3521,2024-10-02,Completed,PayPal
18408,4057,2024-05-03,Completed,Card
18409,1087,2025-09-21,Completed,PayPal
18410,4664,2024-09-24,Completed,Bank Transfer
18411,3530,2024-10-04,Completed,Card
18412,4970,2024-03-16,Completed,Card
18413,260,2025-06-09,Completed,Card
18414,1657,2025-09-09,Completed,Card
18415,2956,2024-06-24,Completed,Card
18416,4280,2025-11-24,Completed,PayPal
18417,3120,2024-02-05,Completed,PayPal
18418,592,2025-07-20,Completed,Card
18419,1433,2024-09-26,Completed,Card
18420,2488,2024-01-02,Completed,PayPal
18421,229,2024-09-12,Completed,Card
18422,2780,2025-05-28,Completed,Card
18423,1369,2025-07-26,Completed,Card
18424,1625,2024-12-28,Completed,Bank Transfer
18425,3980,2024-04-16,Completed,Card
18426,740,2024-05-13,Completed,Bank Transfer
18427,3175,2025-02-12,Returned,PayPal
18428,2648,2025-03-26,Completed,Card
18429,2071,2025-06-18,Cancelled,Card
18430,4572,2025-08-07,Completed,Card
18431,4994,2024-12-16,Completed,PayPal
18432,2035,2024-01-28,Completed,Card
18433,4381,2025-06-20,Completed,Bank Transfer
18434,1186,2024-03-05,Cancelled,Card
18435,590,2024-07-12,Completed,Card
18436,4218,2024-07-25,Completed,PayPal
18437,1136,2024-10-25,Completed,Card
18438,3421,2024-02-09,Completed,Card
18439,2559,2025-04-08,Completed,PayPal
18440,2,2024-01-23,Completed,Bank Transfer
18441,892,2025-11-19,Completed,Card
18442,4895,2024-05-07,Completed,Card
18443,4725,2024-09-19,Cancelled,Card
18444,4557,2024-02-04,Completed,Card
18445,3000,2025-05-01,Completed,Card
18446,3554,2024-04-10,Completed,Card
18447,3658,2025-09-02,Completed,Bank Transfer
18448,972,2024-03-22,Completed,PayPal
18449,4150,2024-11-12,Completed,PayPal
18450,3743,2024-11-25,Completed,PayPal
18451,4205,2024-07-14,Completed,PayPal
18452,280,2025-02-17,Completed,Card
18453,1699,2025-05-23,Completed,PayPal
18454,2888,2025-04-25,Completed,PayPal
18455,2885,2024-03-08,Completed,PayPal
18456,3286,2025-01-27,Cancelled,Card
18457,3580,2024-09-29,Completed,Card
18458,2252,2024-10-25,Completed,Card
18459,4641,2024-05-20,Completed,Card
18460,2357,2024-07-03,Returned,PayPal
18461,4624,2025-10-27,Completed,Card
18462,1932,2024-07-07,Completed,PayPal
18463,3415,2025-07-27,Completed,Card
18464,1009,2024-01-19,Completed,Card
18465,4713,2024-03-21,Completed,Card
18466,2079,2025-05-12,Completed,PayPal
18467,4196,2025-06-25,Completed,PayPal
18468,2715,2025-09-30,Completed,Card
18469,1339,2024-08-05,Completed,Card
18470,4591,2025-06-08,Completed,PayPal
18471,3690,2025-11-19,Completed,Card
18472,742,2024-12-03,Completed,PayPal
18473,734,2024-04-30,Completed,Card
18474,1807,2025-04-13,Completed,Card
18475,2379,2025-01-06,Completed,Card
18476,3266,2025-04-26,Completed,Card
18477,1754,2024-06-27,Completed,Card
18478,1025,2024-04-20,Returned,Card
18479,1483,2024-01-09,Completed,PayPal
18480,2566,2024-08-09,Completed,PayPal
18481,3555,2025-09-13,Completed,Card
18482,1780,2025-10-09,Completed,Card
18483,3717,2024-04-17,Completed,Bank Transfer
18484,4819,2024-12-02,Completed,Card
18485,2117,2024-07-22,Completed,Card
18486,4567,2025-06-10,Completed,Card
18487,2540,2025-03-28,Completed,PayPal
18488,2966,2025-11-04,Completed,Card
18489,2761,2024-07-13,Completed,Card
18490,2455,2024-09-17,Completed,PayPal
18491,3755,2024-01-09,Completed,PayPal
18492,1946,2024-08-03,Completed,PayPal
18493,3369,2024-04-22,Completed,Card
18494,2630,2025-09-20,Completed,Card
18495,529,2024-12-05,Completed,PayPal
18496,4233,2024-02-16,Completed,Card
18497,1472,2025-05-03,Completed,Bank Transfer
18498,2036,2024-11-17,Completed,Card
18499,4035,2024-04-07,Completed,Bank Transfer
18500,1368,2025-03-20,Completed,Card
18501,1720,2024-04-02,Completed,Bank Transfer
18502,1042,2024-09-08,Completed,Card
18503,3488,2024-06-11,Completed,Card
18504,560,2024-06-06,Completed,Card
18505,1565,2025-08-01,Completed,Card
18506,3225,2024-05-17,Completed,Card
18507,1801,2025-01-18,Cancelled,PayPal
18508,3271,2024-11-07,Completed,Card
18509,1812,2024-10-16,Completed,PayPal
18510,3082,2024-03-05,Completed,Card
18511,4263,2024-07-16,Completed,Card
18512,147,2025-11-13,Completed,PayPal
18513,3829,2025-06-11,Completed,Card
18514,4541,2025-12-03,Returned,PayPal
18515,2118,2025-06-20,Completed,Card
18516,2664,2024-09-06,Completed,PayPal
18517,319,2025-06-22,Cancelled,Card
18518,3970,2025-11-12,Returned,PayPal
18519,4132,2024-04-26,Completed,Card
18520,255,2025-07-20,Completed,Card
18521,1337,2025-04-30,Completed,Card
18522,335,2024-12-28,Completed,Card
18523,3092,2024-01-26,Completed,PayPal
18524,4394,2025-09-11,Cancelled,Bank Transfer
18525,1045,2025-08-24,Completed,Card
18526,4574,2025-05-07,Completed,PayPal
18527,1792,2024-12-22,Completed,PayPal
18528,2520,2025-02-15,Completed,Card
18529,962,2025-04-20,Completed,Bank Transfer
18530,3750,2025-02-17,Completed,PayPal
18531,4566,2024-05-01,Completed,PayPal
18532,2815,2025-04-05,Completed,Bank Transfer
18533,590,2025-03-04,Completed,Card
18534,1989,2024-08-30,Completed,PayPal
18535,2840,2025-02-06,Completed,Bank Transfer
18536,3866,2024-09-08,Completed,Card
18537,2434,2024-03-15,Completed,Card
18538,2990,2024-04-21,Completed,Card
18539,3949,2025-10-24,Completed,Card
18540,4542,2025-09-01,Completed,PayPal
18541,1961,2024-12-25,Completed,PayPal
18542,4195,2024-06-16,Completed,Card
18543,655,2024-09-06,Completed,Card
18544,1079,2024-07-31,Completed,Card
18545,3075,2025-03-18,Completed,PayPal
18546,1356,2024-02-15,Completed,PayPal
18547,1459,2024-01-18,Completed,PayPal
18548,3283,2024-12-15,Completed,Card
18549,4913,2024-08-07,Completed,PayPal
18550,4757,2025-11-18,Completed,PayPal
18551,4696,2025-02-01,Completed,Card
18552,920,2025-10-22,Completed,PayPal
18553,1747,2024-04-07,Completed,Card
18554,1759,2024-01-05,Completed,PayPal
18555,1832,2024-06-07,Completed,PayPal
18556,1172,2024-03-27,Completed,PayPal
18557,3279,2024-04-29,Completed,PayPal
18558,360,2025-03-18,Completed,Card
18559,3811,2024-06-20,Completed,Card
18560,1441,2025-07-29,Completed,Card
18561,2920,2025-08-28,Completed,Card
18562,1720,2025-11-12,Returned,Card
18563,3254,2024-08-22,Completed,Bank Transfer
18564,556,2025-04-22,Completed,Card
18565,1234,2024-04-30,Completed,PayPal
18566,3921,2025-05-11,Completed,Card
18567,4040,2025-09-03,Completed,Bank Transfer
18568,2298,2025-02-25,Completed,Bank Transfer
18569,1536,2024-05-14,Completed,PayPal
18570,4059,2024-11-10,Completed,Card
18571,3303,2024-03-09,Completed,Card
18572,910,2024-07-16,Completed,Bank Transfer
18573,1962,2025-12-18,Completed,Card
18574,12,2024-01-11,Completed,Card
18575,980,2024-05-09,Completed,Card
18576,273,2024-04-19,Completed,Card
18577,4584,2024-01-27,Completed,PayPal
18578,1998,2025-02-03,Completed,PayPal
18579,4634,2024-11-15,Cancelled,Card
18580,1689,2024-07-12,Completed,Card
18581,1596,2024-12-11,Completed,Bank Transfer
18582,3243,2024-01-16,Completed,Card
18583,4684,2024-03-13,Completed,Card
18584,1716,2025-09-19,Completed,Card
18585,4339,2024-07-19,Completed,Card
18586,1202,2025-10-06,Completed,Card
18587,2846,2024-06-12,Completed,Bank Transfer
18588,257,2024-01-07,Completed,PayPal
18589,310,2024-03-01,Completed,Card
18590,2564,2024-12-17,Completed,Card
18591,3418,2025-04-29,Completed,PayPal
18592,1089,2025-09-23,Completed,PayPal
18593,4732,2025-03-26,Completed,Card
18594,4893,2025-02-17,Completed,Card
18595,1177,2024-01-31,Completed,PayPal
18596,3098,2025-07-13,Completed,Card
18597,3231,2024-03-31,Completed,Card
18598,1725,2025-06-01,Completed,Card
18599,2629,2025-03-21,Completed,Card
18600,4175,2024-10-11,Completed,Card
18601,3300,2025-01-27,Completed,PayPal
18602,1351,2025-08-18,Completed,PayPal
18603,620,2024-05-18,Completed,Card
18604,2549,2024-11-25,Completed,Card
18605,1379,2024-05-12,Completed,Card
18606,4059,2025-09-06,Completed,Card
18607,978,2024-11-21,Completed,Card
18608,1538,2025-08-29,Completed,Bank Transfer
18609,3773,2025-06-13,Completed,Card
18610,3579,2024-01-21,Completed,PayPal
18611,2534,2025-04-23,Completed,Card
18612,478,2025-04-02,Completed,PayPal
18613,3655,2025-06-01,Completed,Card
18614,1895,2025-06-19,Completed,Card
18615,2381,2024-08-12,Completed,Card
18616,1633,2025-07-25,Completed,Card
18617,2041,2024-11-25,Completed,Card
18618,1566,2025-07-11,Completed,PayPal
18619,4126,2025-01-02,Completed,Card
18620,4823,2024-05-21,Completed,Card
18621,4269,2025-08-12,Cancelled,Bank Transfer
18622,2840,2024-07-17,Completed,Card
18623,468,2025-09-18,Completed,PayPal
18624,3548,2024-02-05,Returned,PayPal
18625,1976,2025-04-10,Completed,Bank Transfer
18626,3389,2025-07-25,Completed,Card
18627,4221,2025-03-13,Completed,Card
18628,2744,2025-08-13,Completed,Card
18629,2575,2024-07-09,Returned,Card
18630,1420,2024-04-06,Completed,Card
18631,1878,2025-05-18,Returned,Card
18632,1027,2025-01-01,Completed,Card
18633,4632,2024-05-29,Completed,Card
18634,601,2024-02-12,Completed,Card
18635,3593,2024-10-23,Completed,Card
18636,988,2024-11-14,Completed,PayPal
18637,606,2024-08-05,Completed,PayPal
18638,2748,2025-12-19,Completed,Card
18639,139,2025-05-02,Completed,PayPal
18640,2058,2024-05-25,Returned,Card
18641,3587,2024-11-23,Completed,Card
18642,4226,2024-09-15,Completed,Card
18643,4497,2025-07-19,Completed,Card
18644,1245,2024-04-28,Completed,Card
18645,642,2024-05-21,Completed,Card
18646,437,2024-10-16,Completed,PayPal
18647,1424,2025-09-30,Completed,Card
18648,1137,2024-08-12,Completed,Card
18649,3722,2024-08-16,Cancelled,PayPal
18650,3290,2024-09-13,Completed,Card
18651,58,2024-09-01,Completed,Card
18652,1137,2024-06-24,Completed,Card
18653,700,2024-12-20,Completed,Card
18654,1146,2025-06-05,Completed,Card
18655,2456,2025-08-17,Completed,PayPal
18656,1109,2024-05-18,Completed,Card
18657,4496,2024-04-28,Completed,Card
18658,108,2025-09-30,Completed,Card
18659,1985,2025-09-02,Completed,PayPal
18660,4248,2025-07-31,Cancelled,Card
18661,906,2024-09-15,Completed,Card
18662,4946,2025-10-16,Completed,Card
18663,1993,2025-07-24,Completed,Card
18664,4123,2024-07-10,Completed,Card
18665,4215,2024-05-09,Completed,Card
18666,4819,2024-06-06,Completed,PayPal
18667,2148,2025-11-08,Completed,Card
18668,4099,2024-09-17,Completed,Card
18669,806,2025-01-24,Completed,Card
18670,1993,2025-10-06,Completed,Card
18671,3601,2025-06-07,Completed,Card
18672,4400,2024-05-11,Completed,PayPal
18673,4273,2025-02-11,Completed,Card
18674,4011,2024-06-01,Completed,Bank Transfer
18675,84,2024-10-08,Completed,PayPal
18676,4359,2025-07-20,Completed,Card
18677,3321,2025-09-29,Completed,Bank Transfer
18678,2506,2024-02-15,Completed,PayPal
18679,2457,2025-11-16,Completed,Bank Transfer
18680,3063,2024-10-25,Completed,Card
18681,3853,2024-01-21,Completed,Card
18682,4898,2024-06-13,Completed,Bank Transfer
18683,4991,2024-09-24,Completed,PayPal
18684,4969,2024-04-10,Completed,Bank Transfer
18685,388,2025-10-22,Completed,Bank Transfer
18686,2004,2025-10-14,Completed,PayPal
18687,1032,2025-01-07,Completed,Card
18688,1541,2024-02-02,Completed,PayPal
18689,450,2024-08-23,Completed,PayPal
18690,3548,2024-07-16,Completed,Card
18691,4438,2025-05-21,Completed,Card
18692,1097,2024-11-27,Completed,PayPal
18693,860,2025-03-20,Completed,PayPal
18694,302,2025-04-30,Cancelled,Card
18695,2020,2024-04-29,Cancelled,PayPal
18696,881,2024-06-06,Completed,Bank Transfer
18697,2282,2024-02-06,Completed,Card
18698,4162,2024-05-23,Completed,Card
18699,230,2025-07-10,Cancelled,PayPal
18700,922,2025-12-11,Completed,Card
18701,1833,2025-10-02,Completed,PayPal
18702,51,2025-11-23,Completed,PayPal
18703,3679,2024-01-28,Cancelled,Card
18704,4483,2025-08-01,Returned,PayPal
18705,3782,2024-08-31,Completed,Card
18706,753,2025-11-09,Completed,Card
18707,1479,2024-09-22,Completed,Card
18708,2089,2024-02-20,Cancelled,PayPal
18709,2994,2024-04-18,Completed,Card
18710,3796,2025-02-01,Completed,PayPal
18711,3341,2024-11-30,Completed,Card
18712,2344,2024-05-13,Completed,Card
18713,1239,2025-11-09,Completed,Card
18714,4521,2024-03-20,Completed,PayPal
18715,2237,2024-12-03,Completed,PayPal
18716,4257,2025-09-02,Completed,Card
18717,2429,2025-03-07,Completed,PayPal
18718,4340,2025-10-26,Completed,Card
18719,183,2025-04-25,Completed,PayPal
18720,544,2024-10-15,Completed,PayPal
18721,2827,2025-08-17,Completed,Card
18722,93,2024-04-11,Completed,PayPal
18723,2416,2024-11-26,Completed,Card
18724,4255,2025-01-10,Completed,Bank Transfer
18725,2446,2024-08-18,Completed,Card
18726,4534,2025-03-26,Completed,Card
18727,4402,2024-11-16,Completed,Card
18728,3033,2025-02-27,Completed,Card
18729,1974,2024-01-25,Cancelled,Card
18730,3290,2025-07-22,Completed,Card
18731,2377,2025-02-19,Cancelled,Card
18732,4439,2024-10-28,Completed,PayPal
18733,3235,2024-04-09,Completed,Bank Transfer
18734,1134,2025-01-22,Completed,Card
18735,3639,2024-04-28,Completed,Bank Transfer
18736,2398,2025-10-24,Completed,Card
18737,2774,2025-08-14,Completed,Card
18738,4461,2024-11-26,Completed,PayPal
18739,1921,2025-10-23,Completed,Bank Transfer
18740,2063,2024-12-24,Completed,PayPal
18741,2201,2024-05-05,Cancelled,Bank Transfer
18742,4628,2024-10-15,Completed,Card
18743,3015,2025-07-06,Cancelled,Card
18744,3472,2025-12-02,Completed,PayPal
18745,4951,2025-03-15,Completed,Card
18746,469,2025-07-28,Completed,PayPal
18747,1345,2025-12-17,Completed,Card
18748,879,2024-12-06,Completed,PayPal
18749,4463,2024-07-22,Completed,PayPal
18750,3910,2024-06-27,Completed,PayPal
18751,3808,2024-12-11,Completed,Bank Transfer
18752,4737,2024-04-14,Cancelled,Card
18753,4958,2024-11-08,Completed,Card
18754,2942,2024-03-26,Completed,Bank Transfer
18755,3346,2025-03-16,Completed,Card
18756,589,2025-04-24,Completed,PayPal
18757,3884,2024-11-23,Completed,Card
18758,1330,2024-09-07,Completed,Card
18759,92,2025-04-26,Cancelled,Card
18760,458,2024-01-04,Completed,Card
18761,3342,2024-07-02,Completed,PayPal
18762,1885,2025-11-23,Completed,PayPal
18763,3122,2024-10-26,Completed,Card
18764,2040,2025-06-11,Completed,Card
18765,1404,2025-08-28,Completed,Card
18766,3704,2024-06-04,Completed,Bank Transfer
18767,4483,2025-03-09,Completed,Card
18768,1982,2024-12-22,Completed,PayPal
18769,1793,2025-06-11,Completed,Card
18770,4467,2024-02-10,Completed,PayPal
18771,2232,2025-10-10,Completed,Card
18772,772,2024-09-14,Completed,Card
18773,205,2024-12-31,Completed,Card
18774,2220,2025-07-08,Cancelled,Bank Transfer
18775,4921,2024-03-06,Completed,PayPal
18776,222,2024-07-26,Completed,Card
18777,1192,2024-09-01,Completed,Card
18778,3316,2024-08-30,Cancelled,Bank Transfer
18779,3290,2025-08-11,Completed,Bank Transfer
18780,1599,2025-01-15,Completed,Card
18781,1909,2024-08-10,Completed,PayPal
18782,4263,2024-01-21,Completed,Bank Transfer
18783,1543,2024-05-26,Completed,PayPal
18784,142,2025-01-02,Completed,Card
18785,90,2024-11-08,Returned,Card
18786,3986,2025-08-11,Completed,PayPal
18787,4407,2024-11-11,Completed,Bank Transfer
18788,2264,2025-02-06,Cancelled,PayPal
18789,3513,2025-03-23,Completed,Card
18790,3707,2025-06-30,Completed,Card
18791,1210,2024-05-05,Completed,PayPal
18792,4979,2025-05-10,Completed,Card
18793,3225,2025-08-21,Completed,PayPal
18794,4857,2025-11-30,Completed,Card
18795,1360,2024-02-14,Completed,Card
18796,1539,2024-11-26,Completed,PayPal
18797,149,2024-03-12,Cancelled,Card
18798,4811,2025-12-28,Completed,Card
18799,1426,2024-04-07,Completed,PayPal
18800,1718,2024-09-27,Cancelled,Card
18801,1355,2025-02-10,Completed,Card
18802,2406,2025-03-19,Completed,Card
18803,2636,2024-03-31,Completed,Card
18804,2364,2025-10-15,Completed,Card
18805,2933,2024-04-26,Completed,Card
18806,3108,2025-05-28,Completed,Card
18807,1502,2024-02-12,Completed,Card
18808,1452,2024-03-11,Completed,Card
18809,450,2024-05-23,Completed,Card
18810,1836,2024-12-07,Cancelled,Card
18811,4186,2025-12-26,Completed,PayPal
18812,2589,2024-04-16,Completed,Card
18813,4272,2025-01-20,Completed,Card
18814,1444,2025-03-31,Completed,PayPal
18815,2949,2024-10-20,Completed,PayPal
18816,3936,2024-06-24,Completed,Card
18817,3710,2024-04-16,Completed,Card
18818,3243,2024-03-26,Completed,Card
18819,1290,2025-05-24,Completed,Card
18820,504,2024-08-14,Completed,Card
18821,3098,2025-08-16,Completed,Card
18822,2148,2024-11-24,Completed,PayPal
18823,1466,2024-08-28,Completed,Card
18824,4521,2024-01-02,Completed,Card
18825,1898,2024-09-07,Completed,PayPal
18826,3717,2024-02-11,Completed,PayPal
18827,651,2025-03-01,Returned,Card
18828,3263,2024-03-21,Completed,Card
18829,1211,2025-05-02,Completed,Card
18830,2188,2024-09-18,Completed,Card
18831,3821,2025-01-29,Completed,Card
18832,369,2025-12-09,Returned,Card
18833,2345,2024-09-04,Completed,PayPal
18834,3272,2024-11-25,Completed,Bank Transfer
18835,2844,2025-07-01,Completed,Card
18836,3451,2025-09-06,Cancelled,Card
18837,3152,2024-04-07,Completed,Card
18838,3519,2024-05-24,Returned,Card
18839,4355,2024-05-06,Completed,PayPal
18840,1637,2024-10-30,Completed,PayPal
18841,3861,2025-08-01,Completed,PayPal
18842,1145,2025-01-13,Completed,PayPal
18843,3127,2024-05-26,Returned,Card
18844,18,2024-03-21,Completed,Card
18845,1657,2024-08-29,Completed,PayPal
18846,4206,2025-07-30,Completed,Card
18847,4427,2025-08-05,Completed,Card
18848,1597,2025-07-01,Completed,Card
18849,946,2024-03-07,Completed,PayPal
18850,1288,2025-08-17,Completed,Card
18851,268,2025-11-12,Completed,Bank Transfer
18852,435,2025-04-19,Completed,Card
18853,2036,2025-08-01,Completed,Card
18854,2498,2025-09-01,Completed,Card
18855,3209,2025-03-08,Cancelled,Card
18856,1614,2024-10-28,Completed,Card
18857,719,2025-12-20,Cancelled,Bank Transfer
18858,3979,2025-01-09,Completed,Card
18859,2232,2025-07-28,Cancelled,Card
18860,3673,2024-03-18,Completed,Card
18861,741,2024-01-30,Completed,Card
18862,805,2024-12-17,Completed,PayPal
18863,4513,2024-04-24,Completed,Card
18864,4978,2024-11-27,Completed,Card
18865,4887,2025-05-19,Cancelled,PayPal
18866,3772,2024-06-02,Completed,Card
18867,1727,2025-06-18,Completed,Card
18868,3513,2025-01-03,Cancelled,PayPal
18869,1099,2025-12-26,Cancelled,Card
18870,2622,2025-10-21,Completed,Card
18871,3806,2024-12-23,Completed,PayPal
18872,3011,2024-10-28,Completed,PayPal
18873,2984,2025-12-20,Completed,Card
18874,3705,2025-11-01,Returned,Card
18875,3384,2025-03-26,Completed,Card
18876,1845,2024-11-02,Completed,Card
18877,3925,2025-11-09,Completed,Card
18878,3100,2024-03-03,Completed,Card
18879,4522,2024-10-02,Completed,Bank Transfer
18880,4979,2025-05-25,Completed,Card
18881,4882,2025-06-18,Completed,Card
18882,535,2025-12-13,Cancelled,Card
18883,285,2025-01-21,Completed,Card
18884,2670,2025-04-02,Completed,Card
18885,3787,2025-02-11,Completed,PayPal
18886,1130,2025-12-27,Completed,Card
18887,504,2025-01-20,Completed,Card
18888,4142,2025-01-24,Completed,Card
18889,537,2024-08-16,Completed,Card
18890,62,2024-08-14,Completed,Card
18891,2384,2024-11-22,Completed,Card
18892,211,2024-11-30,Completed,Card
18893,2448,2024-10-03,Completed,Card
18894,4805,2024-08-17,Completed,PayPal
18895,2395,2025-12-27,Completed,Card
18896,3270,2024-06-05,Completed,Card
18897,377,2024-01-13,Completed,Bank Transfer
18898,1186,2025-05-17,Completed,PayPal
18899,3280,2024-07-15,Completed,PayPal
18900,3499,2025-09-14,Cancelled,Card
18901,2848,2025-09-06,Completed,Card
18902,787,2024-04-12,Completed,Bank Transfer
18903,733,2024-06-18,Completed,Bank Transfer
18904,3869,2024-04-18,Completed,Card
18905,2700,2025-01-10,Completed,Card
18906,4618,2024-05-05,Completed,Card
18907,2159,2025-01-19,Completed,Card
18908,3621,2024-05-27,Completed,Card
18909,3665,2025-11-13,Completed,Card
18910,2656,2024-01-01,Completed,Card
18911,1079,2025-07-05,Completed,Card
18912,3295,2024-01-07,Completed,Bank Transfer
18913,3647,2024-06-11,Completed,PayPal
18914,4620,2025-03-11,Completed,Card
18915,2194,2025-03-09,Completed,Card
18916,2312,2024-11-20,Completed,Card
18917,4564,2024-06-05,Completed,PayPal
18918,1585,2024-04-23,Cancelled,Card
18919,3007,2024-04-21,Cancelled,Card
18920,4045,2025-03-30,Completed,Card
18921,1211,2024-03-13,Completed,Card
18922,3415,2024-07-11,Completed,Card
18923,1987,2025-04-19,Completed,PayPal
18924,3171,2024-09-29,Completed,Card
18925,2727,2024-04-03,Cancelled,Bank Transfer
18926,1749,2025-12-19,Completed,Card
18927,758,2025-11-12,Completed,Card
18928,1178,2025-10-29,Completed,PayPal
18929,919,2025-05-29,Completed,PayPal
18930,1120,2024-08-07,Completed,Card
18931,706,2024-01-05,Completed,Card
18932,4930,2024-07-12,Completed,PayPal
18933,3431,2024-02-23,Completed,Card
18934,2862,2024-07-27,Cancelled,Card
18935,4495,2025-08-10,Completed,Card
18936,1808,2025-12-30,Completed,Card
18937,1400,2025-05-11,Completed,PayPal
18938,2650,2025-09-21,Completed,Card
18939,4424,2025-03-30,Completed,Card
18940,1296,2024-03-20,Completed,Card
18941,1621,2025-11-29,Completed,Card
18942,2443,2024-01-08,Completed,Bank Transfer
18943,2596,2024-03-31,Completed,Bank Transfer
18944,4173,2024-12-11,Completed,Card
18945,1073,2024-12-16,Completed,Card
18946,4076,2024-07-28,Completed,Card
18947,1450,2024-09-14,Completed,PayPal
18948,3943,2024-02-10,Completed,Card
18949,1772,2025-12-27,Completed,Card
18950,1018,2025-11-26,Completed,PayPal
18951,3693,2024-10-30,Completed,PayPal
18952,4225,2024-08-28,Completed,Card
18953,519,2025-09-09,Returned,Card
18954,2352,2025-06-17,Cancelled,Card
18955,1136,2024-09-01,Cancelled,Card
18956,2773,2025-08-13,Completed,Card
18957,912,2024-10-30,Completed,Card
18958,816,2025-06-18,Completed,Bank Transfer
18959,974,2024-04-20,Completed,Card
18960,1963,2024-05-09,Returned,Card
18961,2867,2024-12-27,Completed,PayPal
18962,2411,2024-09-16,Completed,Card
18963,3103,2025-10-27,Completed,Card
18964,1801,2025-06-14,Completed,Bank Transfer
18965,809,2025-07-14,Completed,Card
18966,570,2025-08-08,Completed,Bank Transfer
18967,970,2024-08-01,Completed,PayPal
18968,4080,2024-02-22,Completed,PayPal
18969,1880,2024-07-08,Completed,PayPal
18970,3320,2025-10-02,Completed,Card
18971,4706,2025-05-05,Completed,Card
18972,388,2024-05-23,Completed,Card
18973,4855,2024-06-28,Completed,Bank Transfer
18974,2490,2025-06-02,Completed,Card
18975,516,2025-12-18,Completed,Card
18976,3845,2024-03-08,Completed,PayPal
18977,2891,2025-10-16,Completed,Card
18978,4141,2024-04-17,Completed,Card
18979,1443,2024-07-03,Completed,PayPal
18980,723,2024-05-30,Completed,PayPal
18981,756,2025-12-23,Completed,Card
18982,2251,2025-08-12,Completed,Card
18983,1909,2025-04-19,Cancelled,PayPal
18984,2587,2024-04-11,Returned,Card
18985,386,2025-12-26,Completed,PayPal
18986,3016,2024-05-18,Completed,Card
18987,4456,2025-01-22,Completed,Card
18988,4088,2025-11-28,Completed,Bank Transfer
18989,1492,2025-11-10,Completed,Card
18990,1968,2025-05-03,Completed,Card
18991,4301,2024-02-27,Completed,PayPal
18992,3319,2025-09-22,Completed,PayPal
18993,3039,2024-03-28,Completed,Bank Transfer
18994,1073,2024-05-01,Completed,PayPal
18995,4462,2024-08-31,Completed,PayPal
18996,2301,2024-03-07,Cancelled,PayPal
18997,769,2024-10-20,Completed,Card
18998,2680,2024-05-09,Completed,Card
18999,987,2024-02-09,Completed,Card
19000,4513,2024-07-30,Completed,Card
19001,3107,2024-02-25,Completed,PayPal
19002,2360,2025-12-12,Completed,Card
19003,197,2024-10-17,Completed,Card
19004,3045,2025-09-10,Completed,Bank Transfer
19005,2308,2025-12-07,Completed,Card
19006,1390,2024-12-17,Completed,Card
19007,3559,2024-05-01,Completed,PayPal
19008,2582,2024-04-04,Completed,Card
19009,2072,2025-03-03,Completed,Card
19010,2991,2025-09-28,Completed,PayPal
19011,1670,2025-03-24,Completed,Card
19012,1418,2025-09-29,Cancelled,Card
19013,2727,2024-12-09,Completed,Card
19014,4133,2025-07-01,Completed,PayPal
